,playlist,loudness,timbre_value_1,timbre_value_2,timbre_value_3,timbre_value_4,timbre_value_5,timbre_value_6,timbre_value_7,timbre_value_8,timbre_value_9,timbre_value_10,timbre_value_11,timbre_value_12
31,0.0,-10.154,45.752016611295666,49.15718604651162,28.486315614617958,7.716576411960136,27.636493355481736,0.2475897009966776,-19.89411794019938,-6.059308970099666,1.2554833887043186,-0.5876179401993361,-15.045365448504983,4.700363787375416
32,0.0,-13.4,39.95151782820094,25.737837925445714,-23.209509724473275,-23.713028363047,33.24525283630477,-9.956743922204213,-15.102663695299839,-2.241743111831447,-11.841055915721235,1.2358938411669371,-16.7161969205835,-7.926200162074563
33,0.0,-13.6,41.97798284734134,24.755682675814736,27.839715265866186,-20.02121440823328,38.545974271012,-14.639411663807877,-15.43268439108063,2.626360205831902,-7.0723550600343055,5.3329845626072006,-10.329197255574618,0.7287186963979415
34,0.0,-10.268,45.47421604938269,9.862919753086416,12.614514403292178,-13.40923045267489,35.48077983539095,-18.517086419753088,-14.58373456790123,-3.172415637860084,2.0798786008230437,1.5607181069958842,-7.676713991769548,6.796905349794241
35,0.0,-12.362,39.476052434456875,-6.5519044943820255,-21.29946441947567,-23.72337265917603,30.80279775280898,-15.439325842696629,-9.15832584269663,-3.1089213483146065,-11.976363295880144,-5.623426966292129,-9.892192883895135,18.687018726591766
36,0.0,-10.812,43.68400185873609,-14.09926951672864,11.96302416356877,-13.992752788104097,49.267013011152386,-19.56543494423792,-21.8517750929368,-12.271851301115257,-0.6098215613382911,-4.9509349442379245,-7.450503717472122,-0.43380297397769485
37,0.0,-8.629,45.57821206225677,170.7824435797664,-45.23002723735409,7.651122568093393,6.300750972762645,-7.248153696498058,-26.755262645914403,-10.47506031128405,-9.844669260700387,9.837110894941626,-19.013612840466926,3.894887159533076
38,0.0,-11.96,42.71779545454549,70.57594230769236,18.08898951048952,6.356358391608391,36.072795454545464,-1.2722307692307704,-4.364463286713282,2.991601398601399,-11.849531468531447,0.8328793706293705,-16.67891433566432,1.247944055944054
39,0.0,-9.582,45.75975206611568,-19.785411157024786,0.5777231404958673,-23.102626033057867,56.751588842975174,-15.987280991735535,-21.931072314049594,-5.223349173553722,0.6055681818181835,-3.728167355371901,-8.589095041322318,0.5194276859504131
40,0.0,-8.326,45.56957551669315,30.398184419713818,-25.602240063592987,-1.9990476947535742,7.617278219395864,-7.175322734499204,-19.89937360890302,-8.445125596184416,2.2797249602543754,10.630344992050865,-10.030193958664547,2.9897344992050874
41,0.0,-3.234,51.42040858208961,93.40591791044778,40.16711567164178,19.1462276119403,53.99469589552239,-11.048572761194027,-6.162369402985073,-5.323430970149258,-10.268057835820889,2.8771716417910436,-11.749861940298494,-2.0165615671641794
42,0.0,-7.774,48.02229445506689,27.740240917782035,20.765728489483738,1.7726367112810715,24.639986615678747,-9.549047801147225,-14.511732313575529,-5.68989292543021,-0.7442390057361377,4.243724665391972,-10.244680688336521,-14.863288718929258
43,0.0,-9.123,45.45016438356168,34.421649706457956,21.169500978473604,-7.108003913894327,42.9796829745597,-13.755424657534254,-1.2459960861056754,-7.059837573385521,4.854661448140905,2.448095890410959,-13.468794520547947,3.3312974559686888
44,0.0,-19.203,36.885488888888894,-15.289648484848485,9.442351515151513,-22.899418181818174,28.361080808080803,-25.70273535353537,-5.048886868686866,1.4379070707070702,-0.09514747474747544,0.22255353535353523,-6.594836363636364,5.236418181818181
45,0.0,-9.702,47.478306666666626,68.96668222222225,24.680546666666668,-8.253497777777785,12.518955555555568,-16.60732666666665,-18.913993333333327,-3.4033088888888927,-7.076462222222225,3.93489777777778,-9.44314222222223,7.597497777777785
46,0.0,-12.291,42.09502413793104,16.730187931034493,25.191225862068976,-7.171286206896546,27.90604827586209,-5.978820689655168,-10.337543103448278,5.025475862068966,-3.9113241379310333,1.375950000000001,-13.287032758620686,-0.5408775862068954
47,0.0,-11.947,44.74837068965515,73.82016551724152,59.84443620689653,24.730943103448258,9.86378793103448,-2.5663068965517235,3.487293103448277,2.0972724137931014,-5.232175862068969,0.2542137931034482,-14.67647413793104,-3.0159413793103456
48,0.0,-5.44,49.3097863636364,14.63393363636364,1.6327763636363568,-10.968874545454549,39.00404454545442,-19.973940909090885,-12.717453636363633,-3.356872727272723,-0.7196718181818175,6.670157272727275,-13.872901818181825,5.047899090909096
49,0.0,-7.324,48.67661484098937,37.427915194346305,-9.199977031802122,-12.099178445229674,48.74804593639571,-24.24595229681982,3.5228392226148393,4.367491166077744,-14.103932862190815,0.46575971731448745,-13.130648409893997,-5.317024734982337
50,0.0,-23.063,31.00511888111887,-14.023263403263398,-39.46180419580419,-38.43596969696973,21.55632634032635,-15.866927738927712,-19.695440559440538,2.227491841491843,5.136177156177157,4.159930069930066,-12.855275058275051,9.902678321678325
51,0.0,-14.211,37.324134831460704,-24.867215355805246,-14.08891011235955,-20.02863108614231,39.87065730337079,-9.480080524344578,-22.768735955056172,-6.9269887640449435,13.152189138576789,-0.738243445692884,-13.27960112359553,4.546200374531835
52,0.0,-14.447,39.8784065743945,-20.46223356401384,-3.289546712802768,-11.599141868512126,24.517100346020744,-6.982299307958484,-3.705069204152253,-9.955801038062278,-4.448975778546715,4.679648788927336,-15.586832179930797,8.752439446366779
53,0.0,-11.436,42.804068645640044,32.79438589981447,10.561153988868272,-7.734287569573286,36.712610389610354,-0.6667866419294983,-18.22862894248607,-5.71515955473098,5.2388719851577,-0.666795918367348,-14.508784786641922,6.480343228200371
54,0.0,-8.101,47.07043141592923,11.960573008849561,32.58600442477877,7.595347345132742,30.05773893805311,-14.553002212389382,-14.363814159292039,-1.6944092920354001,-3.630761061946903,-2.7982809734513285,-10.89500221238939,-0.2659933628318583
55,0.0,-8.526,47.969089211618254,25.022636929460585,75.91178423236514,12.869012448132773,40.4934045643154,-16.40511203319501,-7.520466804979259,-5.884794605809133,-1.7479605809128587,-1.6682966804979247,-7.6557095435684746,-1.3360062240663901
56,0.0,-12.562,43.40205698529414,23.538704044117615,2.382555147058822,-21.364080882352972,19.282806985294112,-17.063959558823523,-21.985935661764703,-4.078424632352942,0.2570569852941171,0.555661764705882,-8.064759191176472,2.3127169117647064
57,0.0,-13.552,42.2627932432433,18.494174324324316,50.938468918918936,-8.471421621621632,36.64696756756757,-22.465516216216237,-14.535686486486494,-1.2756391891891896,-2.6751810810810777,0.11201756756756719,-6.8862729729729715,-2.2334324324324326
58,0.0,-10.07,45.03135559566786,58.02462996389888,31.448509025270734,4.126362815884473,30.48253068592055,0.29991877256317717,6.4191480144404345,4.504841155234653,-3.2032527075812287,1.60769133574007,-17.6859548736462,0.2716570397111913
59,0.0,-18.739,38.39726534296028,4.774496389891695,-48.00901624548739,-43.59004512635378,64.7683592057762,-38.00749819494584,-10.212615523465702,0.3437057761732853,14.13028880866424,7.526512635379066,-8.14183574007221,10.979689530685905
60,0.0,-11.121,44.79504419889502,-3.059127071823209,4.326307550644565,-16.402685082872914,40.91415469613261,-18.24249539594843,-21.528609576427257,-6.251073664825036,3.8893517495395957,-0.05797790055248612,-9.081889502762422,1.5436040515653784
61,0.0,-8.608,45.44151287553642,43.76067167381974,-27.05078326180259,-10.184403433476394,39.33521888412015,-6.636148068669527,-27.26981545064379,3.0483948497854065,15.408942060085838,5.35301287553648,-18.378090128755368,6.8069742489270375
62,0.0,-2.981,54.54216264090179,40.814943639291535,30.038599033816404,2.255524959742354,26.607520128824465,-13.405202898550732,-2.551331723027374,3.934516908212563,-6.182536231884063,0.4189790660225438,-11.193103059581333,1.8092479871175533
63,0.0,-12.581,42.81156282722513,-15.223743455497377,-23.588238219895263,-31.014568062827212,30.645756544502618,-20.396243455497384,-20.047599476439796,-4.516717277486914,-7.275882198952881,1.7219005235602087,-8.402795811518324,6.601693717277486
64,0.0,-9.657,46.199360619469,144.41023672566376,-58.60346460177001,-8.142694690265483,29.527900442477854,-19.273367256637172,-14.509389380530946,-2.086035398230088,-11.576730088495573,2.5657522123893797,-14.215176991150434,3.2732765486725657
65,0.0,-6.267,48.78303836930455,102.24048920863301,60.850738609112696,21.66231175059951,32.93722302158273,-11.362889688249416,7.489920863309358,4.095616306954435,-10.374896882494003,2.3757434052757818,-10.520023980815333,6.173364508393283
66,0.0,-1.692,54.35640808823527,102.29985294117648,38.75457904411767,0.5848676470588237,42.581670955882345,-21.71192463235294,-7.3707279411764715,-7.82646875,14.149226102941164,12.909882352941171,-14.060516544117657,-1.3747389705882374
67,0.0,-7.433,48.9953790650407,89.80495223577228,74.31422865853659,8.330801829268289,55.16879268292683,-13.808735772357721,-13.963343495934923,-4.673579268292684,-2.9509471544715478,1.2700376016260158,-10.808798780487825,-7.350969512195132
68,0.0,-8.57,48.56370498915398,61.84021908893707,26.17544034707158,-4.9392299349240805,2.184357917570498,-5.828444685466377,-29.141930585683287,0.079817787418655,-4.037531453362258,-0.23756182212581342,-8.385186550976137,3.5674229934924058
69,0.0,-12.162,40.91611111111112,-17.413985324947596,-14.568714884696025,-3.4675324947589106,33.996794549266234,-1.819651991614255,-21.056243186582822,-1.129685534591195,4.563517819706495,-1.0453815513626827,-12.400048218029356,7.292691823899368
70,0.0,-9.476,46.298415217391295,-6.9910043478260855,39.664508695652195,-7.134117391304348,45.389786956521746,-13.8423543478261,-20.286550000000016,-1.6005391304347831,-1.0553152173913007,-1.2634391304347827,-6.602932608695649,7.059778260869565
71,0.0,-14.267,39.15907962529275,-35.97903747072597,0.6418079625292744,-29.66809601873539,24.976461358313788,-18.773941451990627,-17.479044496487123,0.048779859484777234,-5.894491803278689,-0.7563489461358314,-8.265079625292728,-1.1568056206088995
72,0.0,-13.083,43.08279969879515,81.6896009036144,36.7191626506024,12.877039156626507,7.9709442771084325,-4.027097891566264,-7.668962349397584,7.364504518072285,-27.516680722891536,0.8792409638554217,-13.620653614457837,-0.8334442771084335
73,0.0,-8.132,44.747072595281324,-57.65934845735031,-33.57537568058073,-18.451725952813057,6.820903811252273,-8.023713248638838,-28.094985480943716,-7.6294555353901945,-0.3317876588021794,1.4823357531760437,-8.363814882032663,-5.622818511796737
74,0.0,-1.526,54.13391438979967,101.43143533697629,1.6308233151183962,-10.489428051001816,28.470652094717675,-7.205205828779597,-14.532083788706746,-0.1935537340619318,-0.7914499089253203,7.726169398907104,-15.093408014571944,-0.6519216757741338
75,0.0,-17.695,35.35321478382149,-24.3564658298466,8.402860529986047,-9.530029288702938,41.24978661087865,-20.581698744769913,-12.783061366806114,-0.28742817294281653,6.176629009762895,-0.4470892608089263,-9.387046025104604,7.063555090655506
76,0.0,-8.29,48.76592924528305,33.137586477987384,59.81130031446541,15.342262578616367,47.01956918238993,-19.82984591194967,7.417099056603774,5.396143081761005,2.10367924528302,1.1975141509433964,-7.201462264150942,1.2336415094339626
77,0.0,-6.526,47.74435426731076,65.22081803542673,36.11013043478259,15.088526570048312,39.68582769726251,-5.2566376811594155,2.364634460547506,2.4763285024154547,-2.506790660225443,3.6451336553945195,-19.132890499194836,-2.4184798711755198
78,0.0,-6.448,47.62507730673319,26.29736907730671,45.070596009975084,5.982932668329175,58.18404987531172,-19.706995012468834,2.807695760598504,-0.5564638403990023,-0.7260249376558598,0.6599650872817951,-8.15236408977556,6.260329177057351
79,0.0,-9.382,46.48400211864404,53.82164194915252,9.08507627118644,4.571413135593217,7.90303389830508,-8.656184322033894,-0.7009427966101682,0.06370974576271174,-8.256728813559326,3.3278919491525407,-13.365752118644084,3.541442796610173
80,0.0,-15.672,39.368644262295085,93.86154098360656,2.8054426229508214,-1.4013311475409833,54.62155409836065,-16.297419672131163,-2.1852704918032795,5.530185245901638,-2.562170491803279,6.317850819672129,-11.013234426229502,-1.2669016393442634
81,0.0,-13.458,39.892580931263815,27.04852549889137,22.450172949002223,-14.870933481152996,16.154394678492245,-8.596975609756106,-6.779968957871393,2.295747228381374,-2.13689800443459,-1.964671840354767,-13.512718403547666,-1.8503946784922396
82,0.0,-11.922,39.1030987394958,5.28012605042017,-6.1163025210084,-2.5590987394958,29.594651260504214,-2.5831134453781495,-22.777399159663883,-2.180628151260504,0.7962373949579841,1.6248970588235316,-14.768077731092431,6.494781512605038
83,0.0,-3.834,52.90888418708238,31.154964365256145,61.007906458797336,3.219708240534519,62.75387750556793,-22.839251670378612,10.315628062360812,5.2358307349666005,-0.021360801781737108,-0.866004454342984,-10.50013585746102,0.9648017817371933
84,0.0,-15.085,37.22863306451617,43.892856854838705,3.2916975806451614,7.5680443548387055,23.0254858870968,-1.0993225806451614,-26.270219758064485,1.6143629032258042,-6.502068548387089,8.030213709677419,-16.518030241935495,7.156969758064528
86,0.0,-7.727,48.22754513274327,88.03316814159278,35.325711504424795,-0.48845840707964405,14.345969911504433,-3.6174849557522135,-7.988633628318572,5.241504424778757,-6.955387610619469,-4.106920353982304,-12.076727433628303,-7.001341592920355
87,0.0,-8.393,46.53650448430493,30.10506278026904,49.8641412556054,0.3505627802690577,47.78965695067261,-16.984139013452907,-12.028004484304937,-1.1786076233183846,10.50676905829596,3.528623318385649,-8.053533632286998,-0.7492937219730947
88,0.0,-22.627,31.108881856540094,-99.10636497890289,-54.46681434599159,-48.37531012658227,35.80554641350209,-25.460803797468365,-30.438419831223637,2.1231687763713087,15.198531645569606,5.206021097046412,-7.8424472573839665,3.649145569620254
89,0.0,-10.621,44.09305555555553,8.421053703703672,-3.92928333333333,-29.583420370370373,49.44648148148147,-13.786824074074078,-16.073400000000007,2.8721037037037043,3.077555555555555,-0.42457777777777767,-9.608225925925934,7.819066666666669
90,0.0,-13.561,42.56795369030394,-8.967486251808966,33.290643994211266,-8.234816208393635,27.25142402315483,-21.497455861070904,-5.185494934876992,0.23980318379160456,-6.823290882778578,-2.9771157742402314,-5.938625180897249,4.8790303907380626
91,0.0,-12.115,42.83053220338985,64.0074796610169,27.496672881355938,15.64984745762713,9.892381355932208,2.079716949152544,-6.69263559322033,11.290050847457621,-7.282871186440677,-1.8755525423728823,-13.2820627118644,3.2618288135593203
92,0.0,-6.054,49.762512500000014,8.068856249999994,16.308454687500014,5.157417187500004,26.120073437500018,-11.12053906250001,-11.58458437500001,7.301734375000004,-9.2509125,-2.980037500000003,-13.940023437500003,12.058248437500016
93,0.0,-7.831,47.25465830115828,40.192820463320444,0.8870579150579166,6.258359073359078,23.921872586872595,-15.029030888030896,-18.69879343629345,-10.629457528957527,-5.730013513513515,-1.85980694980695,-11.151536679536683,3.0559131274131253
94,0.0,-11.528,44.35968897637797,1.3554330708661346,-9.309208661417316,-15.966746062992144,17.960047244094504,-15.46231299212598,-5.756692913385827,-9.896822834645674,-5.84035826771654,-0.985673228346457,-10.77843503937008,1.3902185039370067
95,0.0,-10.361,44.418765726681144,32.60645553145338,57.72682863340563,-5.799097613882864,39.399197396963146,-21.445522776572687,-12.180997830802617,3.433381778741867,5.325177874186548,2.389143167028197,-6.783422993492408,5.331412147505418
96,0.0,-8.685,47.93288535031846,46.406278131634785,19.660256900212303,-10.434320594479837,34.2033312101911,-14.673878980891724,10.565713375796182,1.7691825902335472,2.8698535031847143,-3.1321571125265395,-12.164707006369431,12.870239915074311
97,0.0,-9.627,44.707309002433114,19.19220437956205,26.183992700729924,-14.333454987834545,21.95169586374697,-9.085656934306561,-20.057355231143543,-1.0523941605839415,-0.08912165450121609,-5.654530413625305,-10.94472262773723,2.938204379562043
98,0.0,-14.423,38.90495691202875,5.008154398563736,36.02231777378816,-8.55186535008976,37.57539317773787,-10.320391382405733,-6.465967684021543,4.816236983842009,4.740188509874327,-1.9443213644524238,-11.830202872531421,6.781432675044883
99,0.0,-4.739,49.80803838383839,58.744882828282776,21.259757575757597,1.2486303030303059,28.40197575757574,-2.659084848484849,-10.327177777777779,0.6371333333333326,-2.3456969696969683,-8.375428282828283,-12.584903030303026,3.9097737373737376
100,1.0,-10.87,45.23739918533607,89.31827087576374,31.219651731160894,-5.279458248472508,8.677050916496933,-7.230586558044809,5.299179226069247,2.3364887983706715,-9.024032586558043,0.20140733197556138,-12.295289205702641,8.781014256619146
101,1.0,-7.516,48.392406307977744,30.187602968460116,26.57243413729127,7.9452820037105765,-3.811048237476816,-14.78594434137292,10.490927643784788,2.957614100185528,-8.515630797773651,-4.192426716141002,-9.417246753246754,1.7392319109461978
102,1.0,-10.484,45.2068272171254,31.473001529051967,-26.897339449541292,-16.87754587155963,21.07353058103975,-25.384761467889916,8.131733944954117,-6.101706422018343,-7.276718654434248,-6.459759938837923,-9.667451070336393,4.860704892966355
103,1.0,-9.267,47.052290097629026,75.65286471408643,9.120750348675022,-10.56835425383544,3.8914630404462964,-20.106722454672262,-5.6638912133891255,0.274417015341701,-0.7780948396094811,2.195117154811716,-10.332348675034858,1.260006973500697
104,1.0,-10.739,44.7089542743539,40.06965009940362,9.937640159045731,-13.818212723658046,31.19819483101393,-18.330316103379708,-16.95180914512922,-1.5860318091451309,3.2271411530815093,1.9590596421471191,-10.340163021868785,-6.5757912524850894
105,1.0,-10.964,44.07514809384166,66.74567448680355,-12.665574780058654,-7.7345117302052735,21.76753519061583,-14.714881231671555,-1.8616979472140764,1.8903563049853371,-5.898936950146629,0.9994398826979469,-14.433928152492669,-0.6624794721407629
106,1.0,-14.062,42.02019569120289,-40.00887612208259,-14.456416517055663,-31.05690125673251,32.09306283662483,-25.151867145421885,-31.758152603231594,-9.995398563734291,-4.897734290843807,-3.226280071813284,-3.1472872531418306,7.636549371633754
107,1.0,-5.973,51.37519029126211,31.633543689320376,20.467052427184466,2.187627184466017,-6.6540000000000035,-14.178106796116502,-5.90405436893204,6.455601941747573,-1.7830893203883487,-1.1527999999999994,-8.210491262135923,-8.44741553398058
108,1.0,-9.786,47.767449799196775,84.22664056224895,33.30463855421686,-7.846941767068277,23.655951807228934,-19.670489959839355,-4.458837349397589,-1.0499497991967877,3.0081104417670663,7.394819277108433,-10.21035542168675,-3.3436224899598366
109,1.0,-10.164,44.35927714748784,-15.015586709886536,-10.283129659643423,-15.790244732577003,-9.309810372771476,-12.701244732576997,7.93415883306321,-1.021043760129663,-0.6160551053484598,-1.0047406807131278,-11.136429497568892,0.6640599675850889
110,1.0,-12.902,42.625928030302966,49.17071780303028,-7.004795454545446,-29.704962121212102,20.570465909090906,-18.742066287878796,-17.235399621212093,-1.0394962121212126,-0.9867310606060604,7.1080075757575765,-9.073143939393942,11.13134659090909
111,1.0,-4.73,50.81162041467307,47.19977192982461,-0.6765470494417809,-11.747853269537481,17.272582137161073,-10.06248006379584,-3.9511100478468877,3.654078149920256,-7.314094098883567,-1.5632934609250384,-14.122574162679422,-4.502537480063796
112,1.0,-11.913,41.4061412300684,33.14834965831437,-61.20994419134392,-15.464787015945328,-9.69445444191343,-18.334481776765358,-9.344038724373565,-2.8983371298405465,6.129686788154903,5.71483029612756,-18.86963553530753,0.1501685649202739
113,1.0,-20.652,35.74652073732718,-13.505836405529951,38.678297235023045,-8.686317972350228,46.71674423963137,-26.367255760368657,2.5864907834101385,0.5828456221198157,-6.896783410138257,-5.744940092165902,-7.240930875576035,-2.751493087557602
114,1.0,-16.066,36.90215559157213,-11.326904376012957,11.562152350081046,-4.375542949756888,12.440585089141006,-21.927294975688845,-2.532030794165314,-2.596799027552675,-8.15925121555916,3.3991669367909254,-8.763329011345224,-0.04338735818476487
115,1.0,-8.894,47.62308664259929,54.41880324909749,20.834442238267155,-3.1046732851985546,42.513667870036116,-16.582662454873656,3.367880866425994,0.5693989169675101,-4.537162454873647,-1.0794314079422382,-12.697032490974719,-10.563499999999994
116,1.0,-9.481,47.44401954397396,16.186607491856673,5.511516286644947,-9.442623778501623,16.958166123778522,-14.735385993485322,-17.793123778501624,-3.2264723127035846,0.8041596091205208,-3.865237785016288,-8.868317589576552,6.989638436482087
117,1.0,-11.83,43.466838709677425,11.426771260997075,-5.721478005865095,-27.793721407624645,18.826671554252194,-14.761211143695,-27.992876832844587,-7.066366568914952,3.526686217008796,2.198648093841641,-7.893741935483866,3.8290029325513184
118,1.0,-8.631,45.38387545126356,41.71792057761732,31.44379241877257,-12.488480144404338,14.47008122743681,-22.335175090252683,-13.876767148014421,-1.6259693140794227,-0.8547942238267152,-0.32502527075812304,-6.263299638989167,3.528949458483753
119,1.0,-5.226,49.7698265107212,60.84628265107218,10.189210526315785,5.214066276803126,9.095512670565302,1.520670565302144,8.449904483430807,4.274592592592591,-10.219317738791426,-1.200350877192983,-17.346033138401566,-3.354181286549708
